Date,Open,High,Low,Close,Volume,Adj Close,return
7/20/2006,75.730003,75.879997,75.199997,75.480003,12214900,60.912204,-0.007755969
7/19/2006,76,77.059998,76,76.07,14536900,61.38833,0.024373801
7/18/2006,73.699997,74.419998,72.730003,74.260002,8667500,59.927665,0.007598442
7/17/2006,73.349998,73.940002,73.199997,73.699997,6822700,59.475742,0.001766979
7/14/2006,74.239998,74.300003,73.370003,73.57,6957800,59.370835,-0.009024758
7/13/2006,75.010002,75.279999,73.830002,74.239998,8754700,59.911522,-0.016428268
7/12/2006,76.07,76.300003,74.82,75.480003,8372100,60.912204,-0.012946222
7/11/2006,76.25,76.650002,75.440002,76.470001,6086500,61.71113,-0.002608541
7/10/2006,76.18,76.830002,75.870003,76.669998,7154700,61.872527,0.003271387
7/7/2006,78.089996,78.089996,76.120003,76.419998,6641600,61.670778,-0.021385558
7/6/2006,77.589996,78.529999,77.57,78.089996,4333100,63.018463,0.004114692
7/5/2006,78,78.389999,77.519997,77.769997,4047800,62.760224,-0.003204299
7/3/2006,77.540001,78.269997,77.269997,78.019997,3177300,62.961973,0.015620892
6/30/2006,77.699997,77.93,76.790001,76.82,7911700,61.993578,-0.009923922
6/29/2006,76.889999,77.800003,76.559998,77.589996,5448900,62.614964,0.013453487
6/28/2006,76.529999,76.599998,76.059998,76.559998,4392100,61.783757,-0.000913467
6/27/2006,77.32,77.599998,76.32,76.629997,5596800,61.840246,-0.006740182
6/26/2006,77.040001,77.519997,76.800003,77.150002,3448000,62.259889,0.000648558
6/23/2006,77.150002,77.839996,76.940002,77.099998,4520600,62.219536,-0.001166021
6/22/2006,78.160004,78.370003,77,77.190002,5563700,62.29217,-0.01417625
6/21/2006,77.989998,78.559998,77.980003,78.300003,5559100,63.187938,0.003974943
6/20/2006,77.839996,78.300003,77.25,77.989998,6124500,62.937764,0.00411999
6/19/2006,77.900002,78.300003,77.339996,77.669998,5302100,62.679525,-0.003592024
6/16/2006,78.440002,78.529999,77.57,77.949997,8133500,62.905483,-0.007764786
6/15/2006,77.849998,78.779999,76.949997,78.559998,6679400,63.397753,0.010938084
6/14/2006,76.93,77.849998,76.93,77.709999,6038600,62.711806,0.010139082
6/13/2006,77.139999,77.93,76.82,76.93,7374100,62.082348,-0.001168482
6/12/2006,77.629997,78.089996,77.010002,77.019997,4924900,62.154975,-0.007857792
6/9/2006,77.239998,78.099998,77.050003,77.629997,6135400,62.647244,0.007789145
6/8/2006,78.550003,79.580002,76.75,77.029999,13474400,62.163047,-0.026784624
6/7/2006,79.779999,80.739998,79.120003,79.150002,7924800,63.873885,-0.007647948
6/6/2006,79.059998,79.900002,78.5,79.760002,7250600,64.366154,0.00885409
6/5/2006,79.099998,80.040001,79.010002,79.059998,5555800,63.801252,-0.005784692
6/2/2006,80.5,80.559998,79.150002,79.519997,7232300,64.17247,-0.014500006
6/1/2006,79.889999,80.870003,79.809998,80.690002,4866500,65.116662,0.009887369
5/31/2006,80.150002,80.830002,79.610001,79.900002,6384900,64.479133,-0.003243537
5/30/2006,80.349998,80.959999,80.150002,80.160004,5049100,64.688954,-0.007306459
5/26/2006,80.160004,80.860001,79.699997,80.75,3580800,65.16508,0.007611684
5/25/2006,79.889999,80.18,79.650002,80.139999,3995000,64.672811,0.004512421
5/24/2006,79.349998,80.040001,79.059998,79.779999,7389600,64.382291,-0.000626364
5/23/2006,80.25,81.300003,79.639999,79.830002,5006400,64.422643,-0.002374351
5/22/2006,79.830002,80.339996,79.400002,80.019997,6250900,64.575969,-0.003238689
5/19/2006,80.860001,81,79.510002,80.279999,7019100,64.78579,-0.004711191
5/18/2006,80.5,81.349998,80.029999,80.660004,5443600,65.092453,-0.007505758
5/17/2006,81.75,82.209999,81.019997,81.269997,5936000,65.584716,-0.01083261
5/16/2006,83,83.25,82.07,82.160004,4454800,66.30295,-0.008806801
5/15/2006,81.800003,83.150002,81.800003,82.889999,5776400,66.892055,0.006068698
5/12/2006,82.470001,83.690002,82.300003,82.389999,5685700,66.488556,-0.000848899
5/11/2006,82.650002,83.089996,82.449997,82.459999,5274500,66.545046,-0.005307628
5/10/2006,82.900002,83.330002,82.599998,82.900002,3430400,66.900127,-0.003964942
5/9/2006,82.489998,83.290001,82.410004,83.230003,4072800,67.166438,0.004101877
5/8/2006,82.599998,83.220001,82.300003,82.889999,3856500,66.892055,-0.001084616
5/5/2006,82.949997,83.339996,82.699997,83.279999,4504500,66.964686,0.010311761
5/4/2006,82.870003,83.089996,82.400002,82.43,3966900,66.28121,-0.00326476
5/3/2006,82.540001,83.290001,82.449997,82.699997,5721100,66.498311,0.003397212
5/2/2006,82.110001,82.739998,82,82.419998,4336400,66.273167,0.002310528
5/1/2006,82.589996,83.309998,82.099998,82.230003,6011100,66.120394,-0.001335834
4/28/2006,83.510002,83.620003,81.980003,82.339996,8201800,66.208838,-0.018359578
4/27/2006,82.699997,84.400002,82.699997,83.879997,8174300,67.447139,0.006358711
4/26/2006,82.839996,83.480003,82.709999,83.349998,6648800,67.020972,0.008225478
4/25/2006,81.949997,82.900002,81.599998,82.669998,6856300,66.47419,0.006820091
4/24/2006,81.300003,82.410004,81.099998,82.110001,6604100,66.023901,0.005510625
4/21/2006,82.489998,82.5,81.379997,81.660004,6117400,65.662062,-0.004389087
4/20/2006,81.650002,82.849998,81.639999,82.019997,6237200,65.951529,0.001954503
4/19/2006,83.949997,84,81.260002,81.860001,10554700,65.822878,-0.017404833
4/18/2006,81.889999,83.529999,81.699997,83.309998,7905800,66.988807,0.020455633
4/17/2006,81.919998,82.919998,81.400002,81.639999,4634200,65.645977,-0.0041474
4/13/2006,81.18,82.599998,81.120003,81.980003,4799700,65.919371,0.015232233
4/12/2006,81.099998,81.370003,80.629997,80.75,3905200,64.930337,-0.005051792
4/11/2006,81.830002,82.059998,80.75,81.160004,5959700,65.260017,-0.011449385
4/10/2006,82.269997,82.739998,82,82.099998,3627700,66.015858,-0.004607245
4/7/2006,83.599998,83.800003,82.440002,82.480003,5337500,66.321417,-0.015869157
4/6/2006,83.699997,84.32,83.360001,83.809998,4944100,67.390853,-0.004277063
4/5/2006,83.330002,84.449997,83.32,84.169998,5523900,67.680326,0.00862793
4/4/2006,83.050003,83.779999,82.800003,83.449997,3853000,67.10138,0.004695395
4/3/2006,82.720001,83.589996,82.650002,83.059998,4121600,66.787785,0.007154077
3/31/2006,82.949997,83.599998,82.290001,82.470001,5862000,66.313374,-0.008773989
3/30/2006,82.879997,83.699997,82.830002,83.199997,4467000,66.900357,0.000842049
3/29/2006,82.199997,83.550003,82.199997,83.129997,4392100,66.844071,0.008492015
3/28/2006,82.860001,83.389999,82.290001,82.43,4508600,66.28121,-0.007823798
3/27/2006,82.980003,83.260002,82.580002,83.080002,3910100,66.80387,-0.003358904
3/24/2006,82.989998,83.720001,82.989998,83.360001,4198800,67.029014,0.001923114
3/23/2006,84.230003,84.269997,82.93,83.199997,5105800,66.900357,-0.01480165
3/22/2006,83.349998,84.68,83.349998,84.449997,4968600,67.90547,0.007636303
3/21/2006,83.82,84.989998,83.580002,83.809998,7404300,67.390853,0.002751811
3/20/2006,83.110001,83.75,82.989998,83.580002,3870300,67.205915,0.003361323
3/17/2006,83.349998,83.410004,82.82,83.300003,6414400,66.980771,0.005188849
3/16/2006,83.43,83.720001,82.610001,82.870003,4299500,66.635012,-0.006116495
3/15/2006,82.650002,83.760002,82.639999,83.379997,5370400,67.045093,0.006032812
3/14/2006,81.510002,82.989998,81.470001,82.879997,4518000,66.643048,0.011595229
3/13/2006,81.559998,82.400002,81.449997,81.93,4571400,65.879164,0.004413392
3/10/2006,81.029999,82.25,81.029999,81.57,4787200,65.589691,0.006788479
3/9/2006,81.260002,81.980003,80.800003,81.019997,4310700,65.147439,-0.001478957
3/8/2006,80.25,81.599998,80.25,81.139999,5569900,65.243932,0.010586604
3/7/2006,80.010002,80.790001,79.860001,80.290001,4330800,64.560456,0.00362501
3/6/2006,79.910004,80.639999,79.900002,80,4709500,64.327269,0.000500271
3/3/2006,79.510002,80.830002,79.510002,79.959999,4354400,64.295104,0.000250144
3/2/2006,79.550003,80.209999,79.540001,79.940002,4418800,64.279025,0.000500631
3/1/2006,80.199997,80.809998,79.779999,79.900002,5172300,64.246861,-0.004237243
2/28/2006,80.099998,80.550003,79.709999,80.239998,5960700,64.520249,-0.004836903
2/27/2006,79.970001,80.889999,79.949997,80.629997,3787000,64.833844,0.006616727
2/24/2006,80.650002,80.650002,79.849998,80.099998,3903200,64.407676,-0.001246866
2/23/2006,81.199997,81.339996,80.040001,80.199997,4979400,64.488084,-0.014136471
2/22/2006,80,81.650002,79.970001,81.349998,5294300,65.41279,0.010558987
2/21/2006,80.099998,80.75,79.970001,80.5,5838000,64.729314,-0.002601891
2/17/2006,80.910004,81.029999,80.129997,80.709999,5298800,64.898172,-0.002471941
2/16/2006,80.68,80.910004,80.129997,80.910004,5310500,65.058994,0.00074217
2/15/2006,80.860001,81.5,80.5,80.849998,5052000,65.010745,-0.002959647
2/14/2006,80.550003,81.449997,80.349998,81.089996,6075500,65.203725,0.008080478
2/13/2006,81.330002,81.910004,80.18,80.440002,5257400,64.681071,-0.010943058
2/10/2006,80.400002,81.459999,80.199997,81.330002,5371900,65.396711,0.011567172
2/9/2006,80.400002,80.800003,79.5,80.400002,7609200,64.648906,-0.00495052
2/8/2006,80.580002,80.900002,80.239998,80.800003,5029200,64.970544,0.014438206
2/7/2006,79.5,80.190002,79.300003,79.849998,5247300,64.045837,0.004276142
2/6/2006,79.940002,79.949997,78.93,79.510002,9568500,63.773134,-0.005752151
2/3/2006,80.550003,80.769997,79.720001,79.970001,9852000,64.142089,-0.015511527
2/2/2006,81.449997,81.589996,80.900002,81.230003,6198000,65.152707,-0.008664868
2/1/2006,80.900002,82.239998,80.650002,81.940002,5419300,65.722181,0.007872075
1/31/2006,81.5,82,81.169998,81.300003,6771600,65.208852,-0.004042565
1/30/2006,80.209999,81.809998,80.209999,81.629997,5325100,65.473533,0.007529007
1/27/2006,80.75,81.769997,80.75,81.019997,6103400,64.984266,0.003716504
1/26/2006,81.5,81.650002,80.589996,80.720001,7810200,64.743646,-0.002348325
1/25/2006,81.050003,81.620003,80.610001,80.910004,6374300,64.896043,0.000742183
1/24/2006,81.389999,82.150002,80.800003,80.849998,6069000,64.847914,-0.006878822
1/23/2006,81.330002,81.919998,80.919998,81.410004,6114100,65.297081,0.000614586
1/20/2006,83.040001,83.050003,81.25,81.360001,8605800,65.256975,-0.020820753
1/19/2006,84.139999,84.389999,83.019997,83.089996,6483500,66.644565,-0.008472634
1/18/2006,84,84.699997,83.519997,83.800003,10984800,67.214045,0.009638592
1/17/2006,82.800003,83.160004,82.540001,83,8718400,66.572381,-0.002043975
1/13/2006,83,83.449997,82.5,83.169998,6921600,66.708732,-0.004786425
1/12/2006,83.82,83.959999,83.400002,83.57,4924100,67.029564,-0.007128414
1/11/2006,84.370003,84.809998,83.400002,84.169998,5776400,67.510809,0.00118946
1/10/2006,83.150002,84.120003,83.120003,84.07,5700000,67.430603,0.004060624
1/9/2006,83.900002,84.25,83.379997,83.730003,6851100,67.1579,-0.014361305
1/6/2006,83.949997,85.029999,83.410004,84.949997,8196900,68.136428,0.029696934
1/5/2006,81.400002,82.900002,81.25,82.5,7213400,66.171342,0.006711436
1/4/2006,82.199997,82.5,81.330002,81.949997,9832800,65.730198,-0.001340476
1/3/2006,82.449997,82.550003,80.809998,82.059998,11715100,65.818426,-0.001703167
12/30/2005,81.849998,82.489998,81.559998,82.199997,5449000,65.930717,-0.002427239
12/29/2005,82.800003,83.059998,82.220001,82.400002,3958400,66.091136,-0.007707126
12/28/2005,83.099998,83.57,82.800003,83.040001,3836800,66.604465,0.00060253
12/27/2005,83.480003,84.5,82.889999,82.989998,4377800,66.564358,-0.005869734
12/23/2005,84,84.199997,83.389999,83.480003,3616200,66.95738,0.003124264
12/22/2005,82.610001,83.230003,82.300003,83.220001,6573600,66.748839,0.00120307
12/21/2005,82.459999,84,82.459999,83.120003,6846800,66.668632,0.007759454
12/20/2005,82.949997,83.099998,82.059998,82.480003,5276200,66.155303,-0.003383269
12/19/2005,83.230003,83.599998,82.650002,82.760002,4985400,66.379884,-0.007316782
12/16/2005,83.889999,84,83,83.370003,7398200,66.869151,-0.00191543
12/15/2005,82.879997,83.629997,82.75,83.529999,6155900,66.99748,0.004811745
12/14/2005,83.650002,83.949997,82.949997,83.129997,7161800,66.676649,-0.006928703
12/13/2005,84.5,84.900002,83.5,83.709999,12545300,67.141855,-0.026174966
12/12/2005,87.010002,87.349998,85.760002,85.959999,6044100,68.946528,-0.011613219
12/9/2005,86.800003,87.099998,86.330002,86.970001,6461800,69.756627,-0.006057132
12/8/2005,88.57,88.910004,86.669998,87.5,5787000,70.181727,-0.01375113
12/7/2005,89,89.919998,88.449997,88.720001,5284000,71.160261,-0.004711672
12/6/2005,88.559998,89.839996,88.559998,89.139999,4871500,71.497132,0.008028941
12/5/2005,88.400002,88.650002,87.709999,88.43,4023600,70.927658,-0.002481685
12/2/2005,89,89.150002,88.360001,88.650002,4730500,71.104116,-0.006277295
12/1/2005,89.150002,89.739998,89.050003,89.209999,4668500,71.553277,0.003487024
11/30/2005,89.050003,89.639999,88.730003,88.900002,6021500,71.304636,-0.002244622
11/29/2005,89.18,89.940002,89.019997,89.099998,5147000,71.465048,-0.000112252
11/28/2005,88.800003,89.43,88.75,89.110001,5197900,71.473071,0.003490965
11/25/2005,88.949997,89.32,88.620003,88.800003,2199300,71.224429,0
11/23/2005,88.120003,89.389999,87.949997,88.800003,5399300,71.224429,0.009205645
11/22/2005,86.879997,88.080002,86.879997,87.989998,5786600,70.574743,0.00801922
11/21/2005,87.599998,87.870003,87.010002,87.290001,4807900,70.013291,-0.005468798
11/18/2005,88,88,87.169998,87.769997,7985800,70.398285,0.010127724
11/17/2005,86.18,86.980003,85.760002,86.889999,5293600,69.692459,0.004044345
11/16/2005,85.449997,86.580002,85.389999,86.540001,6694100,69.411734,0.011808757
11/15/2005,84.029999,85.900002,84.029999,85.529999,6830800,68.601634,0.013869103
11/14/2005,84.25,85,84.110001,84.360001,3915300,67.663206,-0.002247211
11/11/2005,84.199997,84.839996,84.150002,84.550003,4841300,67.815602,0.006667519
11/10/2005,82.699997,84.300003,82.300003,83.989998,4732000,67.366435,0.013882207
11/9/2005,82.709999,83.330002,82.489998,82.839996,3936200,66.444045,-0.003728265
11/8/2005,83.410004,83.900002,83.110001,83.150002,3798000,66.692693,-0.003117132
11/7/2005,83.099998,83.849998,83.07,83.610001,4455100,66.901233,0.007349404
11/4/2005,82.910004,83.300003,82.650002,83,3831400,66.413136,0.001568698
11/3/2005,81.550003,83.029999,81.309998,82.870003,7690900,66.309117,0.022329194
11/2/2005,81.199997,81.889999,80.639999,81.059998,6447400,64.860827,-0.006495881
11/1/2005,81.849998,82.150002,81.290001,81.589996,5653100,65.28491,-0.00354177
10/31/2005,81.510002,82.300003,81.300003,81.879997,7531200,65.516956,0.005649705
10/28/2005,82.32,82.43,80.5,81.419998,6941300,65.148884,-0.010812783
10/27/2005,82.529999,82.93,82.25,82.309998,3705800,65.861025,-0.006997243
10/26/2005,82.970001,83.870003,82.720001,82.889999,4270800,66.325118,-0.005638205
10/25/2005,83.080002,83.949997,82.709999,83.360001,5393300,66.701193,-0.001317848
10/24/2005,83.150002,83.610001,82.599998,83.470001,5482200,66.789211,0.001680065
10/21/2005,83.080002,84,82.910004,83.330002,6020700,66.677189,0.001923811
10/20/2005,84,84.190002,82.879997,83.169998,5752700,66.549161,-0.011880714
10/19/2005,82.410004,84.199997,82.379997,84.169998,7502600,67.349319,0.00826539
10/18/2005,84.330002,84.599998,83.349998,83.480003,12045300,66.797214,0.010776201
10/17/2005,82.360001,82.989998,81.93,82.589996,7964800,66.085068,0.00291436
10/14/2005,82.599998,82.709999,81.599998,82.349998,5573700,65.893032,0.001824837
10/13/2005,81.699997,83.199997,81.699997,82.199997,5530600,65.773007,0.0001216
10/12/2005,82.75,82.93,81.949997,82.190002,7580800,65.76501,-0.012020671
10/11/2005,82.25,83.519997,81.970001,83.190002,9781300,66.565168,0.023876953
10/10/2005,81.239998,82.099998,81.080002,81.25,7882900,65.012859,0.009316775
10/7/2005,80.25,81.120003,80.089996,80.5,6130100,64.41274,0.010037679
10/6/2005,79.82,80.269997,78.699997,79.699997,8130200,63.772611,-0.001503414
10/5/2005,80.110001,80.68,79.559998,79.82,4998800,63.868632,-0.00362004
10/4/2005,80.650002,81.470001,79.93,80.110001,6365100,64.100679,-0.004226184
10/3/2005,80.220001,80.599998,79.5,80.449997,5297600,64.37273,0.002867062
9/30/2005,80.019997,80.5,79.970001,80.220001,5536500,64.188697,-0.001742142
9/29/2005,79.25,80.550003,78.870003,80.360001,5899700,64.300718,0.010817608
9/28/2005,78.059998,79.730003,78.059998,79.5,7747700,63.612582,0.01936149
9/27/2005,77.169998,78.599998,77.160004,77.989998,5499600,62.404341,0.007492494
9/26/2005,78.309998,78.410004,76.93,77.410004,5433200,61.940254,-0.007564049
9/23/2005,77.699997,78.110001,77.5,78,5434600,62.412344,-0.002685075
9/22/2005,77.559998,78.5,77.300003,78.209999,6870400,62.580377,0.008380627
9/21/2005,78,78.459999,77.370003,77.559998,7126000,62.060273,-0.014485381
9/20/2005,79.269997,79.650002,78.629997,78.699997,7122300,62.972453,-0.009190521
9/19/2005,79.739998,79.980003,79.010002,79.43,5148500,63.556571,-0.011203808
9/16/2005,80.379997,80.5,79.830002,80.330002,7624900,64.276715,0.003999506
9/15/2005,80.43,80.650002,79.669998,80.010002,4864100,64.020664,-0.005839985
9/14/2005,80.75,81.400002,80.419998,80.480003,3887700,64.39674,-0.003343611
9/13/2005,81.489998,81.489998,80.519997,80.75,5040900,64.61278,-0.008959291
9/12/2005,81.029999,82.110001,81,81.480003,3692800,65.196898,0.000491169
9/9/2005,80.860001,81.489998,80.519997,81.440002,3982200,65.164891,0.007920787
9/8/2005,81.279999,81.519997,80.5,80.800003,4277300,64.65279,-0.002222779
9/7/2005,80.699997,81.129997,80.32,80.980003,4116300,64.796819,-0.000493623
9/6/2005,79.699997,81.190002,79.699997,81.019997,6305500,64.82882,0.01963249
9/2/2005,79.5,80.010002,79.459999,79.459999,3680600,63.580575,-0.001005804
9/1/2005,80.160004,80.32,79.339996,79.540001,6390600,63.644589,-0.013396196
8/31/2005,80.349998,80.790001,79.870003,80.620003,5400800,64.508761,0.000993316
8/30/2005,81,81,79.980003,80.540001,5674200,64.444747,-0.009835204
8/29/2005,80,81.75,79.900002,81.339996,4025300,65.08487,0.011943255
8/26/2005,80.809998,81.019997,80.260002,80.379997,5029300,64.316719,-0.008877945
8/25/2005,81.449997,81.449997,80.720001,81.099998,3606100,64.892834,-0.00270538
8/24/2005,81.529999,82.400002,81.230003,81.32,4417600,65.06887,-0.008655349
8/23/2005,82.699997,83.139999,81.599998,82.029999,4000300,65.636981,-0.006900723
8/22/2005,82.75,83.349998,81.849998,82.599998,5157200,66.093071,-0.001933342
8/19/2005,81.360001,83.300003,81.360001,82.760002,6481000,66.221099,0.019839806
8/18/2005,81.099998,82,80.800003,81.150002,3713300,64.932844,-0.001845038
8/17/2005,81.400002,81.940002,80.839996,81.300003,4853000,65.052869,0
8/16/2005,82.07,82.43,81.089996,81.300003,4407400,65.052869,-0.014545425
8/15/2005,81.900002,82.940002,81.610001,82.5,3431100,66.013057,0.003771717
8/12/2005,82.150002,82.580002,82.059998,82.190002,4378200,65.76501,-0.005685951
8/11/2005,81.93,82.75,81.620003,82.660004,4570400,66.141085,0.007803062
8/10/2005,83.650002,84.010002,81.970001,82.019997,5402400,65.628978,-0.017724592
8/9/2005,83.400002,83.949997,82.940002,83.5,3793500,66.813215,0.00167946
8/8/2005,83.410004,83.889999,83.019997,83.360001,4424300,66.701193,0.002405053
8/5/2005,82.75,83.739998,82.730003,83.360001,3714600,66.541158,0.002887358
8/4/2005,83.75,83.889999,82.980003,83.120003,5249900,66.349583,-0.011182427
8/3/2005,83.309998,84.199997,83.110001,84.059998,4256200,67.099923,0.009002523
8/2/2005,83.269997,83.860001,83.040001,83.309998,5380700,66.501244,-0.001438367
8/1/2005,83,83.849998,82.849998,83.43,3664300,66.597035,-0.000359436
7/29/2005,83.300003,83.949997,83.220001,83.459999,4330300,66.620981,-0.004057323
7/28/2005,83.550003,83.970001,83.269997,83.800003,6189700,66.892385,-0.00083463
7/27/2005,83.800003,84.129997,82.809998,83.870003,4862200,66.948262,-0.002971936
7/26/2005,84.150002,84.349998,83.849998,84.120003,4542900,67.147821,-0.000950058
7/25/2005,83.980003,84.519997,83.919998,84.199997,4457800,67.211676,-0.002842311
7/22/2005,83.980003,84.629997,83.860001,84.440002,4570400,67.403257,0.00047394
7/21/2005,84.599998,84.949997,83.400002,84.400002,8265300,67.371327,-0.002364026
7/20/2005,83.199997,84.959999,82.989998,84.599998,9323200,67.530972,0.010752709
7/19/2005,84.720001,85.110001,83.699997,83.699997,14149700,66.812556,0.023102301
7/18/2005,81.989998,83.940002,81.68,81.809998,8705600,65.303886,-0.006919157
7/15/2005,82.43,82.75,81.519997,82.379997,7644100,65.758882,-0.000485326
7/14/2005,82,82.669998,82,82.419998,8546200,65.790812,0.011909158
7/13/2005,81.160004,81.75,81.160004,81.449997,11340000,65.01652,0.017616141
7/12/2005,79.199997,80.489998,79.18,80.040001,10945500,63.891007,0.013677835
7/11/2005,79.400002,79.519997,78.519997,78.959999,7186700,63.028908,-0.004287562
7/8/2005,77.379997,79.519997,77.139999,79.300003,13440500,63.300312,0.024812681
7/7/2005,75.150002,77.529999,75,77.379997,10757200,61.76769,0.02070968
7/6/2005,74.800003,76.150002,74.400002,75.809998,8009300,60.514455,0.013638133
7/5/2005,74.379997,74.970001,74.160004,74.790001,5181800,59.700255,0.001607111
7/1/2005,74.300003,75.330002,74.300003,74.669998,4353100,59.604464,0.006334248
6/30/2005,74.800003,75.489998,74.07,74.199997,6127000,59.229291,-0.007092292
6/29/2005,75.260002,75.68,74.620003,74.730003,5519100,59.652363,-0.007569706
6/28/2005,73.830002,75.300003,73.449997,75.300003,8188800,60.107358,0.019220433
6/27/2005,74.010002,74.769997,73.5,73.879997,6489800,58.973855,-0.001756587
6/24/2005,75.169998,75.400002,74,74.010002,10792100,59.07763,-0.018565195
6/23/2005,76.809998,76.970001,75.059998,75.410004,7766700,60.195165,-0.023565971
6/22/2005,76.830002,77.489998,76.669998,77.230003,5646300,61.647959,0.010731587
6/21/2005,76.699997,77,76.110001,76.410004,5339100,60.993403,-0.001828864
6/20/2005,76.029999,76.980003,75.57,76.550003,3745600,61.105156,0.002094562
6/17/2005,77.699997,77.730003,76.379997,76.389999,8593800,60.977435,-0.008565909
6/16/2005,76.400002,77.25,76.309998,77.050003,7840000,61.504275,0.009829606
6/15/2005,75.699997,76.5,75.150002,76.300003,7103600,60.905597,0.01882766
6/14/2005,75.050003,75.43,74.730003,74.889999,4314900,59.780078,-0.002131959
6/13/2005,74.5,75.93,74.449997,75.050003,5715700,59.907799,0.003744905
6/10/2005,74.75,75.050003,74.099998,74.769997,4895800,59.684287,-0.002135374
6/9/2005,74.580002,75.470001,74.230003,74.93,4423200,59.812008,0.001737934
6/8/2005,75.040001,75.400002,74.629997,74.800003,4280000,59.708239,-0.003198257
6/7/2005,75,76.089996,75,75.040001,5226600,59.899814,0.000533341
6/6/2005,75.800003,75.900002,74.919998,75,5978600,59.867884,-0.010423549
6/3/2005,77.059998,77.099998,75.739998,75.790001,6149900,60.498493,-0.020168035
6/2/2005,76.75,77.389999,76.68,77.349998,4025600,61.743743,0.006637191
6/1/2005,75.57,77.5,75.57,76.839996,7380600,61.33664,0.017074691
5/31/2005,77.300003,77.410004,75.5,75.550003,6419000,60.306918,-0.020103703
5/27/2005,77.110001,77.239998,76.529999,77.099998,3163900,61.544184,-0.000518545
5/26/2005,76.449997,77.410004,76.290001,77.139999,5832000,61.576114,0.014999986
5/25/2005,75.419998,76.029999,75.169998,76,5483400,60.666123,0.00250631
5/24/2005,76.139999,76.510002,75.559998,75.809998,5660700,60.514455,-0.009149197
5/23/2005,76.300003,76.949997,76,76.510002,4759800,61.073226,0.001308715
5/20/2005,77.279999,77.279999,76.360001,76.410004,6329800,60.993403,-0.009720064
5/19/2005,76.5,77.639999,76.370003,77.160004,7030400,61.592082,0.010476726
5/18/2005,75,76.82,74.690002,76.360001,10309600,60.953489,0.027863766
5/17/2005,73.93,74.43,73.330002,74.290001,5135600,59.301136,-0.000672519
5/16/2005,73.089996,74.489998,73.089996,74.339996,5501500,59.341044,0.016128939
5/13/2005,72.529999,73.860001,72.519997,73.160004,7150600,58.399128,0.007435972
5/12/2005,73.529999,73.800003,72.5,72.620003,6061900,57.968079,-0.009006493
5/11/2005,73.629997,73.690002,72.510002,73.279999,6915700,58.494913,-0.000272907
5/10/2005,74.75,74.760002,73.040001,73.300003,7982200,58.510881,-0.022405981
5/9/2005,75.260002,75.459999,74.709999,74.980003,5616700,59.851922,-0.003720423
5/6/2005,75.559998,75.919998,74.970001,75.260002,7750300,60.075428,-0.000531183
5/5/2005,78,78.110001,75.330002,75.5,12371800,60.107356,-0.020498203
5/4/2005,76.599998,77.199997,76.5,77.080002,5512300,61.365233,0.007976991
5/3/2005,76.779999,76.959999,75.93,76.470001,6196300,60.879597,-0.000522825
5/2/2005,76.879997,77.290001,76.029999,76.510002,7232500,60.911443,0.00170208
4/29/2005,77.050003,77.080002,75.910004,76.379997,8147700,60.807943,0.006191456
4/28/2005,77.050003,77.110001,75.650002,75.910004,8629200,60.43377,-0.014795582
4/27/2005,75.599998,77.18,75.5,77.050003,11631400,61.341351,0.021476903
4/26/2005,74.68,76.980003,74.650002,75.43,12484300,60.051628,0.01099049
4/25/2005,75.099998,75.720001,74.050003,74.610001,10219400,59.398806,0.005390116
4/22/2005,74.230003,74.699997,73.260002,74.209999,10984400,59.080356,0.002431459
4/21/2005,73,74.099998,72.800003,74.029999,16224400,58.937053,0.028051618
4/20/2005,75.480003,75.870003,71.849998,72.010002,20366300,57.328885,-0.045972458
4/19/2005,76.980003,77.199997,75.25,75.480003,9259900,60.091436,-0.015264171
4/18/2005,77.150002,77.75,76.139999,76.650002,13255000,61.0229,-0.000651822
4/15/2005,79,79.660004,76.330002,76.699997,27906300,61.062702,-0.082974684
4/14/2005,84.510002,85.410004,83.470001,83.639999,10421200,66.587804,-0.010996819
4/13/2005,85.760002,85.970001,84.239998,84.57,7090700,67.3282,-0.01376093
4/12/2005,85.900002,86.239998,85.169998,85.75,8429700,68.267626,-0.005220392
4/11/2005,87.349998,87.559998,86.089996,86.199997,8296500,68.62588,-0.015981743
4/8/2005,88.279999,88.459999,87.5,87.599998,5179200,69.740454,-0.00949802
4/7/2005,89,89.199997,88.099998,88.440002,6355700,70.409202,-0.006292101
4/6/2005,89.050003,89.379997,88.709999,89,7836800,70.855029,-0.006363729
4/5/2005,90.230003,90.330002,89.260002,89.57,4568400,71.308819,-0.00830381
4/4/2005,90.080002,90.620003,89.769997,90.32,3737800,71.905912,-0.001326876
4/1/2005,91.489998,91.760002,90.040001,90.440002,5721200,72.001449,-0.010286667
3/31/2005,90.459999,91.410004,90.220001,91.379997,4418600,72.749802,0.007719429
3/30/2005,90.32,90.879997,90.32,90.68,5253900,72.192517,0.000883017
3/29/2005,90.739998,91.07,90.18,90.599998,6070400,72.128826,-0.004833074
3/28/2005,90.709999,91.629997,90.620003,91.040001,4088900,72.479123,0.003748676
3/24/2005,90.800003,91.550003,90.699997,90.699997,4577100,72.208437,0.001988507
3/23/2005,89.970001,91.169998,89.82,90.519997,5472100,72.065135,0.011396614
3/22/2005,89.610001,90.339996,89.260002,89.5,4452500,71.253091,-0.000111744
